,year,USstate,Number of establishments (ESTAB),month
3138,2012,ny,2759.0,7
3139,2012,ny,2759.0,8
3140,2012,ny,2759.0,9
3141,2012,ny,2759.0,10
3142,2012,ny,2759.0,11
3143,2012,ny,2759.0,12
3144,2013,ny,2773.8929291805157,1
3145,2013,ny,2788.6277995409937,2
3146,2013,ny,2803.1987780448717,3
3147,2013,ny,2817.600031655587,4
3148,2013,ny,2831.8257273365784,5
3149,2013,ny,2845.8700320512826,6
3150,2013,ny,2859.7271127631366,7
3151,2013,ny,2873.3911364355804,8
3152,2013,ny,2886.8562700320513,9
3153,2013,ny,2900.116680515986,10
3154,2013,ny,2913.166534850823,11
3155,2013,ny,2926.0,12
3156,2014,ny,2938.611242926954,1
3157,2014,ny,2950.9944305951244,2
3158,2014,ny,2963.1437299679487,3
3159,2014,ny,2975.0533080088635,4
3160,2014,ny,2986.7173316813073,5
3161,2014,ny,2998.1299679487174,6
3162,2014,ny,3009.285383774533,7
3163,2014,ny,3020.1777461221905,8
3164,2014,ny,3030.801221955128,9
3165,2014,ny,3041.149978236783,10
3166,2014,ny,3051.218181930595,11
3167,2014,ny,3061.0,12
3168,2015,ny,3070.49253892648,1
3169,2015,ny,3079.704663263691,2
3170,2015,ny,3088.6481770833334,3
3171,2015,ny,3097.334884457107,4
3172,2015,ny,3105.7765894567106,5
3173,2015,ny,3113.985096153847,6
3174,2015,ny,3121.9722086202123,7
3175,2015,ny,3129.749730927509,8
3176,2015,ny,3137.3294671474355,9
3177,2015,ny,3144.723221351693,10
3178,2015,ny,3151.9427976119814,11
3179,2015,ny,3159.0,12
3180,2016,ny,3165.9064485893473,1
3181,2016,ny,3172.673027461222,2
3182,2016,ny,3179.3104366987186,3
3183,2016,ny,3185.829376384932,4
3184,2016,ny,3192.24054660296,5
3185,2016,ny,3198.554647435897,6
3186,2016,ny,3204.7823789668405,7
3187,2016,ny,3210.934441278886,8
3188,2016,ny,3217.021534455129,9
3189,2016,ny,3223.0543585786636,10
3190,2016,ny,3229.0436137325887,11
3191,2016,ny,3235.0,12
3192,2017,ny,3240.922175975387,1
3193,2017,ny,3246.7606342988283,2
3194,2017,ny,3252.453826121795,3
3195,2017,ny,3257.940202595758,4
3196,2017,ny,3263.15821487219,5
3197,2017,ny,3268.046314102564,6
3198,2017,ny,3272.5429514383504,7
3199,2017,ny,3276.5865780310223,8
3200,2017,ny,3280.115645032052,9
3201,2017,ny,3283.068603592909,10
3202,2017,ny,3285.3839048650675,11
3203,2017,ny,3287.0,12
3204,2018,ny,3287.8822780646565,1
3205,2018,ny,3288.103879787907,2
3206,2018,ny,3287.7648838141017,3
3207,2018,ny,3286.9653687875907,4
3208,2018,ny,3285.8054133527226,5
3209,2018,ny,3284.3850961538465,6
3210,2018,ny,3282.804495835311,7
3211,2018,ny,3281.1636910414686,8
3212,2018,ny,3279.562760416667,9
3213,2018,ny,3278.101782605255,10
3214,2018,ny,3276.880836251582,11
3215,2018,ny,3276.0,12
3216,2019,ny,3275.537137691912,1
3217,2019,ny,3275.481253956948,2
3218,2019,ny,3275.799138621795,3
3219,2019,ny,3276.457581513137,4
3220,2019,ny,3277.4233724576607,5
3221,2019,ny,3278.6633012820516,6
3222,2019,ny,3280.144157812995,7
3223,2019,ny,3281.8327318771762,8
3224,2019,ny,3283.6958133012827,9
3225,2019,ny,3285.700191911997,10
3226,2019,ny,3287.8126575360075,11
3227,2019,ny,3290.0,12
3228,2020,ny,3292.2290091306586,1
3229,2020,ny,3294.4664747546694,2
3230,2020,ny,3296.6791866987182,3
3231,2020,ny,3298.8339347894907,4
3232,2020,ny,3300.8975088536718,5
3233,2020,ny,3302.836698717949,6
3234,2020,ny,3304.6182942090068,7
3235,2020,ny,3306.2090851535295,8
3236,2020,ny,3307.5758613782054,9
3237,2020,ny,3308.685412709718,10
3238,2020,ny,3309.5045289747545,11
3239,2020,ny,3310.0,12
3240,2012,ia,130.0,1
3241,2012,ia,130.0,2
3242,2012,ia,130.0,3
3243,2012,ia,130.0,4
3244,2012,ia,130.0,5
3245,2012,ia,130.0,6
3246,2012,ia,130.0,7
3247,2012,ia,130.0,8
3248,2012,ia,130.0,9
3249,2012,ia,130.0,10
3250,2012,ia,130.0,11
3251,2012,ia,130.0,12
3252,2013,ia,129.38994663065847,1
3253,2013,ia,128.84966563786008,2
3254,2013,ia,128.37786458333335,3
3255,2013,ia,127.97325102880657,4
3256,2013,ia,127.63453253600828,5
3257,2013,ia,127.36041666666668,6
3258,2013,ia,127.1496109825103,7
3259,2013,ia,127.00082304526751,8
3260,2013,ia,126.91276041666669,9
3261,2013,ia,126.8841306584362,10
3262,2013,ia,126.91364133230454,11
3263,2013,ia,127.0,12
3264,2014,ia,127.14191422325104,1
3265,2014,ia,127.33809156378602,2
3266,2014,ia,127.58723958333336,3
3267,2014,ia,127.8880658436214,4
3268,2014,ia,128.23927790637862,5
3269,2014,ia,128.63958333333335,6
3270,2014,ia,129.08768968621396,7
3271,2014,ia,129.58230452674897,8
3272,2014,ia,130.12213541666665,9
3273,2014,ia,130.70588991769546,10
3274,2014,ia,131.33227559156379,11
3275,2014,ia,132.0,12
3276,2015,ia,132.70616962448557,1
3277,2015,ia,133.4414866255144,2
3278,2015,ia,134.19505208333334,3
3279,2015,ia,134.95596707818927,4
3280,2015,ia,135.7133326903292,5
3281,2015,ia,136.45625,6
3282,2015,ia,137.17382008744855,7
3283,2015,ia,137.8551440329218,8
3284,2015,ia,138.48932291666665,9
3285,2015,ia,139.06545781893,10
3286,2015,ia,139.57264981995883,11
3287,2015,ia,140.0,12
3288,2016,ia,140.33954153806582,1
3289,2016,ia,140.59503600823044,2
3290,2016,ia,140.77317708333334,3
3291,2016,ia,140.880658436214,4
3292,2016,ia,140.92417373971193,5
3293,2016,ia,140.91041666666666,6
3294,2016,ia,140.8460808899177,7
3295,2016,ia,140.73786008230454,8
3296,2016,ia,140.59244791666669,9
3297,2016,ia,140.4165380658436,10
3298,2016,ia,140.2168242026749,11
3299,2016,ia,140.0,12
3300,2017,ia,139.7730484825103,1
3301,2017,ia,139.5441100823045,2
3302,2017,ia,139.32161458333337,3
3303,2017,ia,139.1139917695473,4
3304,2017,ia,138.92967142489712,5
3305,2017,ia,138.7770833333333,6
3306,2017,ia,138.66465727880654,7
3307,2017,ia,138.60082304526748,8
3308,2017,ia,138.59401041666666,9
3309,2017,ia,138.6526491769547,10
3310,2017,ia,138.78516911008228,11
3311,2017,ia,139.0,12
3312,2018,ia,139.30148212448555,1
3313,2018,ia,139.6775977366255,2
3314,2018,ia,140.1122395833333,3
3315,2018,ia,140.58930041152263,4
3316,2018,ia,141.092672968107,5
3317,2018,ia,141.60625,6
3318,2018,ia,142.1139242541152,7
3319,2018,ia,142.59958847736627,8
3320,2018,ia,143.04713541666666,9
3321,2018,ia,143.44045781893004,10
3322,2018,ia,143.76344843106995,11
3323,2018,ia,144.0,12
3324,2019,ia,144.13849987139918,1
3325,2019,ia,144.18531378600824,2
3326,2019,ia,144.15130208333332,3
3327,2019,ia,144.04732510288068,4
3328,2019,ia,143.88424318415642,5
3329,2019,ia,143.67291666666668,6
3330,2019,ia,143.4242058899177,7
3331,2019,ia,143.14897119341563,8
3332,2019,ia,142.85807291666669,9
3333,2019,ia,142.56237139917695,10
3334,2019,ia,142.2727269804527,11
3335,2019,ia,142.0,12
3336,2020,ia,141.7550507973251,1
3337,2020,ia,141.54873971193416,2
3338,2020,ia,141.39192708333337,3
3339,2020,ia,141.2954732510288,4
3340,2020,ia,141.27023855452674,5
3341,2020,ia,141.32708333333335,6
3342,2020,ia,141.47686792695475,7
3343,2020,ia,141.7304526748971,8
3344,2020,ia,142.09869791666668,9
3345,2020,ia,142.59246399176953,10
3346,2020,ia,143.22261123971194,11
3347,2020,ia,144.0,12
3348,2012,nm,95.0,1
3349,2012,nm,95.0,2
3350,2012,nm,95.0,3
3351,2012,nm,95.0,4
3352,2012,nm,95.0,5
3353,2012,nm,95.0,6
3354,2012,nm,95.0,7
3355,2012,nm,95.0,8
3356,2012,nm,95.0,9
3357,2012,nm,95.0,10
3358,2012,nm,95.0,11
3359,2012,nm,95.0,12
3360,2013,nm,93.92217028727445,1
3361,2013,nm,92.97394349477683,2
3362,2013,nm,92.14795673076924,3
3363,2013,nm,91.43684710351376,4
3364,2013,nm,90.83325172127257,5
3365,2013,nm,90.32980769230768,6
3366,2013,nm,89.91915212488128,7
3367,2013,nm,89.59392212725547,8
3368,2013,nm,89.3467548076923,9
3369,2013,nm,89.17028727445393,10
3370,2013,nm,89.05715663580247,11
3371,2013,nm,89.0,12
3372,2014,nm,88.99145447530864,1
3373,2014,nm,89.02415716999049,2
3374,2014,nm,89.09074519230771,3
3375,2014,nm,89.1838556505223,4
3376,2014,nm,89.29612565289648,5
3377,2014,nm,89.42019230769232,6
3378,2014,nm,89.5486927231719,7
3379,2014,nm,89.67426400759734,8
3380,2014,nm,89.78954326923076,9
3381,2014,nm,89.88716761633427,10
3382,2014,nm,89.95977415716999,11
3383,2014,nm,90.0,12
3384,2015,nm,90.00147940408357,1
3385,2015,nm,89.96183523266858,2
3386,2015,nm,89.8796875,3
3387,2015,nm,89.75365622032287,4
3388,2015,nm,89.58236140788222,5
3389,2015,nm,89.36442307692306,6
3390,2015,nm,89.09846124169042,7
3391,2015,nm,88.78309591642926,8
3392,2015,nm,88.4169471153846,9
3393,2015,nm,87.99863485280152,10
3394,2015,nm,87.52677914292497,11
3395,2015,nm,87.0,12
3396,2016,nm,86.41929457502374,1
3397,2016,nm,85.79516856600189,2
3398,2016,nm,85.14050480769232,3
3399,2016,nm,84.4681861348528,4
3400,2016,nm,83.79109538224121,5
3401,2016,nm,83.1221153846154,6
3402,2016,nm,82.47412897673313,7
3403,2016,nm,81.86001899335233,8
3404,2016,nm,81.29266826923079,9
3405,2016,nm,80.7849596391263,10
3406,2016,nm,80.34977593779676,11
3407,2016,nm,80.0,12
3408,2017,nm,79.74495340693257,1
3409,2017,nm,79.57971272554605,2
3410,2017,nm,79.49579326923079,3
3411,2017,nm,79.48471035137702,4
3412,2017,nm,79.53797928537512,5
3413,2017,nm,79.64711538461538,6
3414,2017,nm,79.80363396248812,7
3415,2017,nm,79.99905033238365,8
3416,2017,nm,80.22487980769232,9
3417,2017,nm,80.47263770180435,10
3418,2017,nm,80.73383932811014,11
3419,2017,nm,81.0,12
3420,2018,nm,81.26292883428297,1
3421,2018,nm,81.51561016144349,2
3422,2018,nm,81.7513221153846,3
3423,2018,nm,81.96334283000948,4
3424,2018,nm,82.14495043922126,5
3425,2018,nm,82.28942307692307,6
3426,2018,nm,82.39003887701803,7
3427,2018,nm,82.44007597340931,8
3428,2018,nm,82.4328125,9
3429,2018,nm,82.36152659069326,10
3430,2018,nm,82.2194963793922,11
3431,2018,nm,82.0,12
3432,2019,nm,81.69928033000949,1
3433,2019,nm,81.32543922127255,2
3434,2019,nm,80.88954326923077,3
3435,2019,nm,80.40265906932575,4
3436,2019,nm,79.87585321699906,5
3437,2019,nm,79.32019230769231,6
3438,2019,nm,78.74674293684711,7
3439,2019,nm,78.16657169990503,8
3440,2019,nm,77.59074519230771,9
3441,2019,nm,77.03033000949668,10
3442,2019,nm,76.49639274691359,11
3443,2019,nm,76.0,12
3444,2020,nm,75.55221836419756,1
3445,2020,nm,75.16411443494778,2
3446,2020,nm,74.84675480769232,3
3447,2020,nm,74.61120607787275,4
3448,2020,nm,74.46853484093069,5
3449,2020,nm,74.4298076923077,6
3450,2020,nm,74.50609122744541,7
3451,2020,nm,74.70845204178536,8
3452,2020,nm,75.04795673076924,9
3453,2020,nm,75.53567188983855,10
3454,2020,nm,76.18266411443496,11
3455,2020,nm,77.0,12
3456,2012,ne,134.0,1
3457,2012,ne,134.0,2
3458,2012,ne,134.0,3
3459,2012,ne,134.0,4
3460,2012,ne,134.0,5
3461,2012,ne,134.0,6
3462,2012,ne,134.0,7
3463,2012,ne,134.0,8
3464,2012,ne,134.0,9
3465,2012,ne,134.0,10
3466,2012,ne,134.0,11
3467,2012,ne,134.0,12
3468,2013,ne,134.10243649097816,1
3469,2013,ne,134.27718423551755,2
3470,2013,ne,134.51514423076924,3
3471,2013,ne,134.80721747388412,4
3472,2013,ne,135.1443049620133,5
3473,2013,ne,135.51730769230767,6
3474,2013,ne,135.91712666191833,7
3475,2013,ne,136.3346628679962,8
3476,2013,ne,136.76081730769232,9
3477,2013,ne,137.18649097815762,10
3478,2013,ne,137.60258487654323,11
3479,2013,ne,138.0,12
3480,2014,ne,138.369637345679,1
3481,2014,ne,138.70239791073124,2
3482,2014,ne,138.98918269230768,3
3483,2014,ne,139.22089268755934,4
3484,2014,ne,139.38842889363724,5
3485,2014,ne,139.4826923076923,6
3486,2014,ne,139.4945839268756,7
3487,2014,ne,139.4150047483381,8
3488,2014,ne,139.23485576923076,9
3489,2014,ne,138.94503798670465,10
3490,2014,ne,138.53645239791072,11
3491,2014,ne,138.0,12
3492,2015,ne,137.33336597815764,1
3493,2015,ne,136.56137226970563,2
3494,2015,ne,135.715625,3
3495,2015,ne,134.82773029439699,4
3496,2015,ne,133.92929427825257,5
3497,2015,ne,133.05192307692306,6
3498,2015,ne,132.2272228157645,7
3499,2015,ne,131.48679962013296,8
3500,2015,ne,130.86225961538463,9
3501,2015,ne,130.38520892687558,10
3502,2015,ne,130.087253679962,11
3503,2015,ne,130.0,12
3504,2016,ne,130.1435422602089,1
3505,2016,ne,130.49192782526114,2
3506,2016,ne,131.0076923076923,3
3507,2016,ne,131.653371320038,4
3508,2016,ne,132.3915004748338,5
3509,2016,ne,133.1846153846154,6
3510,2016,ne,133.9952516619183,7
3511,2016,ne,134.78594491927828,8
3512,2016,ne,135.51923076923077,9
3513,2016,ne,136.1576448243115,10
3514,2016,ne,136.66372269705602,11
3515,2016,ne,137.0,12
3516,2017,ne,137.13933998100663,1
3517,2017,ne,137.09591642924977,2
3518,2017,ne,136.89423076923077,3
3519,2017,ne,136.55878442545108,4
3520,2017,ne,136.11407882241213,5
3521,2017,ne,135.58461538461538,6
3522,2017,ne,134.9948955365622,7
3523,2017,ne,134.36942070275404,8
3524,2017,ne,133.7326923076923,9
3525,2017,ne,133.10921177587844,10
3526,2017,ne,132.52348053181385,11
3527,2017,ne,132.0,12
3528,2018,ne,131.55777837132004,1
3529,2018,ne,131.1938509021842,2
3530,2018,ne,130.8997596153846,3
3531,2018,ne,130.66704653371318,4
3532,2018,ne,130.487253679962,5
3533,2018,ne,130.35192307692307,6
3534,2018,ne,130.2525967473884,7
3535,2018,ne,130.18081671415004,8
3536,2018,ne,130.128125,9
3537,2018,ne,130.08606362773028,10
3538,2018,ne,130.04617462013294,11
3539,2018,ne,130.0,12
3540,2019,ne,129.94088912630582,1
3541,2019,ne,129.869420702754,2
3542,2019,ne,129.78798076923076,3
3543,2019,ne,129.69895536562203,4
3544,2019,ne,129.60473053181386,5
3545,2019,ne,129.5076923076923,6
3546,2019,ne,129.4102267331434,7
3547,2019,ne,129.31471984805316,8
3548,2019,ne,129.2235576923077,9
3549,2019,ne,129.13912630579296,10
3550,2019,ne,129.06381172839502,11
3551,2019,ne,129.0,12
3552,2020,ne,128.95007716049383,1
3553,2020,ne,128.9164292497626,2
3554,2020,ne,128.90144230769232,3
3555,2020,ne,128.90750237416904,4
3556,2020,ne,128.9369954890788,5
3557,2020,ne,128.9923076923077,6
3558,2020,ne,129.07582502374171,7
3559,2020,ne,129.18993352326683,8
3560,2020,ne,129.33701923076924,9
3561,2020,ne,129.51946818613484,10
3562,2020,ne,129.73966642924978,11
3563,2020,ne,130.0,12
3564,2012,ca,3733.0,1
3565,2012,ca,3733.0,2
3566,2012,ca,3733.0,3
3567,2012,ca,3733.0,4
3568,2012,ca,3733.0,5
3569,2012,ca,3733.0,6
3570,2012,ca,3733.0,7
3571,2012,ca,3733.0,8
3572,2012,ca,3733.0,9
3573,2012,ca,3733.0,10
3574,2012,ca,3733.0,11
3575,2012,ca,3733.0,12
3576,2013,ca,3740.1219475852727,1
3577,2013,ca,3747.2048363801828,2
3578,2013,ca,3754.2446414262818,3
3579,2013,ca,3761.2373377651147,4
3580,2013,ca,3768.178900438233,5
3581,2013,ca,3775.0653044871797,6
3582,2013,ca,3781.8925249535055,7
3583,2013,ca,3788.656536878759,8
3584,2013,ca,3795.3533153044878,9
3585,2013,ca,3801.978835272238,10
3586,2013,ca,3808.52907182356,11
3587,2013,ca,3815.0,12
3588,2014,ca,3821.3875948431064,1
3589,2014,ca,3827.6878313944285,2
3590,2014,ca,3833.896684695513,3
3591,2014,ca,3840.0101297879073,4
3592,2014,ca,3846.024141713161,5
3593,2014,ca,3851.9346955128212,6
3594,2014,ca,3857.737766228435,7
3595,2014,ca,3863.4293289015513,8
3596,2014,ca,3869.005358573718,9
3597,2014,ca,3874.461830286483,10
3598,2014,ca,3879.7947190813948,11
3599,2014,ca,3885.0,12
3600,2015,ca,3890.0747795237808,1
3601,2015,ca,3895.0206898939537,2
3602,2015,ca,3899.840494791667,3
3603,2015,ca,3904.536957898069,4
3604,2015,ca,3909.11284289431,5
3605,2015,ca,3913.570913461539,6
3606,2015,ca,3917.913933280904,7
3607,2015,ca,3922.144666033555,8
3608,2015,ca,3926.2658754006407,9
3609,2015,ca,3930.2803250633106,10
3610,2015,ca,3934.190778702715,11
3611,2015,ca,3938.0,12
3612,2016,ca,3941.721851876582,1
3613,2016,ca,3945.4145942149407,2
3614,2016,ca,3949.1475861378217,3
3615,2016,ca,3952.990186767964,4
3616,2016,ca,3957.0117552281176,5
3617,2016,ca,3961.2816506410254,6
3618,2016,ca,3965.869232129431,7
3619,2016,ca,3970.8438588160816,8
3620,2016,ca,3976.2748898237187,9
3621,2016,ca,3982.231684275087,10
3622,2016,ca,3988.7836012929324,11
3623,2016,ca,3996.0,12
3624,2017,ca,4003.9157064884052,1
3625,2017,ca,4012.4274147277615,2
3626,2017,ca,4021.397285657052,3
3627,2017,ca,4030.6874802152583,4
3628,2017,ca,4040.1601593413657,5
3629,2017,ca,4049.6774839743593,6
3630,2017,ca,4059.1016150532214,7
3631,2017,ca,4068.2947135169356,8
3632,2017,ca,4077.118940304488,9
3633,2017,ca,4085.4364563548584,10
3634,2017,ca,4093.109422607035,11
3635,2017,ca,4100.0,12
3636,2018,ca,4106.006525873496,1
3637,2018,ca,4111.172043170306,2
3638,2018,ca,4115.575771233974,3
3639,2018,ca,4119.29692940804,4
3640,2018,ca,4122.414737036048,5
3641,2018,ca,4125.008413461539,6
3642,2018,ca,4127.157178028054,7
3643,2018,ca,4128.940250079138,8
3644,2018,ca,4130.436848958333,9
3645,2018,ca,4131.72619400918,10
3646,2018,ca,4132.887504575221,11
3647,2018,ca,4134.0,12
3648,2019,ca,4135.129949276868,1
3649,2019,ca,4136.291819998416,2
3650,2019,ca,4137.487129407051,3
3651,2019,ca,4138.717394745173,4
3652,2019,ca,4139.984133255183,5
3653,2019,ca,4141.288862179487,6
3654,2019,ca,4142.633098760486,7
3655,2019,ca,4144.018360240582,8
3656,2019,ca,4145.44616386218,9
3657,2019,ca,4146.91802686768,10
3658,2019,ca,4148.435466499485,11
3659,2019,ca,4150.0,12
3660,2020,ca,4151.613144611627,1
3661,2020,ca,4153.276417576765,2
3662,2020,ca,4154.991336137821,3
3663,2020,ca,4156.759417537196,4
3664,2020,ca,4158.582179017292,5
3665,2020,ca,4160.461137820514,6
3666,2020,ca,4162.397811189262,7
3667,2020,ca,4164.393716365938,8
3668,2020,ca,4166.450370592949,9
3669,2020,ca,4168.5692911126935,10
3670,2020,ca,4170.751995167577,11
3671,2020,ca,4173.0,12
3672,2012,me,49.0,1
3673,2012,me,49.0,2
3674,2012,me,49.0,3
3675,2012,me,49.0,4
3676,2012,me,49.0,5
3677,2012,me,49.0,6
3678,2012,me,49.0,7
3679,2012,me,49.0,8
3680,2012,me,49.0,9
3681,2012,me,49.0,10
3682,2012,me,49.0,11
3683,2012,me,49.0,12
3684,2013,me,47.083922547681226,1
3685,2013,me,45.51370588002532,2
3686,2013,me,44.267377804487175,3
3687,2013,me,43.32296612852168,4
3688,2013,me,42.65849865958374,5
3689,2013,me,42.252003205128204,6
3690,2013,me,42.08150757261,7
3691,2013,me,42.12503956948401,8
3692,2013,me,42.36062700320513,9
3693,2013,me,42.76629768122823,10
3694,2013,me,43.32007941100824,11
3695,2013,me,44.0,12
3696,2014,me,44.784087255658434,1
3697,2014,me,45.65036898543842,2
3698,2014,me,46.576872996794876,3
3699,2014,me,47.54162709718265,4
3700,2014,me,48.522659094056664,5
3701,2014,me,49.497996794871796,6
3702,2014,me,50.445668007082936,7
3703,2014,me,51.34370053814499,8
3704,2014,me,52.17012219551282,9
3705,2014,me,52.90296078664133,10
3706,2014,me,53.52024411898544,11
3707,2014,me,54.0,12
3708,2015,me,54.327182133388725,1
3709,2015,me,54.51444780785059,2
3710,2015,me,54.581380208333336,3
3711,2015,me,54.547562519784734,4
3712,2015,me,54.43257792715257,5
3713,2015,me,54.25600961538462,6
3714,2015,me,54.03744076942861,7
3715,2015,me,53.79645457423235,8
3716,2015,me,53.55263421474358,9
3717,2015,me,53.325562875910094,10
3718,2015,me,53.134823742679636,11
3719,2015,me,53.0,12
3720,2016,me,52.936119395971815,1
3721,2016,me,52.939987931307364,2
3722,2016,me,53.0038561698718,3
3723,2016,me,53.11997467553023,4
3724,2016,me,53.28059401214783,5
3725,2016,me,53.47796474358975,6
3726,2016,me,53.704337433721115,7
3727,2016,me,53.9519626464071,8
3728,2016,me,54.213090945512825,9
3729,2016,me,54.47997289490344,10
3730,2016,me,54.74485905844412,11
3731,2016,me,55.0,12
3732,2017,me,55.239682875316554,1
3733,2017,me,55.46634120766065,2
3734,2017,me,55.68444511217949,3
3735,2017,me,55.898464704020256,4
3736,2017,me,56.11287009833017,5
3737,2017,me,56.33213141025641,6
3738,2017,me,56.56071875494618,7
3739,2017,me,56.80310224754669,8
3740,2017,me,57.06375200320514,9
3741,2017,me,57.34713813706868,10
3742,2017,me,57.65773076428458,11
3743,2017,me,58.0,12
3744,2018,me,58.37598243609528,1
3745,2018,me,58.777980571383345,2
3746,2018,me,59.195863381410255,3
3747,2018,me,59.61949984172207,4
3748,2018,me,60.03875892786483,5
3749,2018,me,60.44350961538462,6
3750,2018,me,60.82362087982747,7
3751,2018,me,61.16896169673948,8
3752,2018,me,61.46940104166667,9
3753,2018,me,61.71480789015512,10
3754,2018,me,61.89505121775087,11
3755,2018,me,62.0,12
3756,2019,me,62.02259108400602,1
3757,2019,me,61.96803280310225,2
3758,2019,me,61.84460136217949,3
3759,2019,me,61.66057296612853,4
3760,2019,me,61.42422381984014,5
3761,2019,me,61.143830128205124,6
3762,2019,me,60.82766809611428,7
3763,2019,me,60.48401392845837,8
3764,2019,me,60.12114383012821,9
3765,2019,me,59.747334006014555,10
3766,2019,me,59.37086066100823,11
3767,2019,me,59.0,12
3768,2020,me,58.64302822788066,1
3769,2020,me,58.30822154954099,2
3770,2020,me,58.003856169871796,3
3771,2020,me,57.73820829376385,4
3772,2020,me,57.51955412610794,5
3773,2020,me,57.356169871794876,6
3774,2020,me,57.25633173571542,7
3775,2020,me,57.22831592276036,8
3776,2020,me,57.28039863782051,9
3777,2020,me,57.42085608578663,10
3778,2020,me,57.65796447154954,11
3779,2020,me,58.0,12
3780,2012,ut,55.0,1
3781,2012,ut,55.0,2
3782,2012,ut,55.0,3
3783,2012,ut,55.0,4
3784,2012,ut,55.0,5
3785,2012,ut,55.0,6
3786,2012,ut,55.0,7
3787,2012,ut,55.0,8
3788,2012,ut,55.0,9
3789,2012,ut,55.0,10
3790,2012,ut,55.0,11
3791,2012,ut,55.0,12
3792,2013,ut,55.02252900937796,1
3793,2013,ut,55.036161562203226,2
3794,2013,ut,55.04233774038462,3
3795,2013,ut,55.04249762583095,4
3796,2013,ut,55.0380813004511,5
3797,2013,ut,55.03052884615385,6
3798,2013,ut,55.021280344848044,7
3799,2013,ut,55.011775878442535,8
3800,2013,ut,55.00345552884616,9
3801,2013,ut,54.997759377967704,10
3802,2013,ut,54.996127507716054,11
3803,2013,ut,55.0,12
3804,2014,ut,55.01081693672839,1
3805,2014,ut,55.03001839981006,2
3806,2014,ut,55.059044471153854,3
3807,2014,ut,55.099335232668565,4
3808,2014,ut,55.15233076626306,5
3809,2014,ut,55.21947115384616,6
3810,2014,ut,55.30219647732669,7
3811,2014,ut,55.40194681861349,8
3812,2014,ut,55.52016225961539,9
3813,2014,ut,55.65828288224121,10
3814,2014,ut,55.81774876839981,11
3815,2014,ut,56.0,12
3816,2015,ut,56.205036577041774,1
3817,2015,ut,56.427098171889845,2
3818,2015,ut,56.658984375,3
3819,2015,ut,56.893494776828106,4
3820,2015,ut,57.12342896783,5
3821,2015,ut,57.34158653846154,6
3822,2015,ut,57.540767079178536,7
3823,2015,ut,57.713770180436846,8
3824,2015,ut,57.8533954326923,9
3825,2015,ut,57.95244242640075,10
3826,2015,ut,58.00371075201804,11
3827,2015,ut,58.0,12
3828,2016,ut,57.93697656991926,1
3829,2016,ut,57.82177409781575,2
3830,2016,ut,57.66439302884616,3
3831,2016,ut,57.47483380816713,4
3832,2016,ut,57.263096880935414,5
3833,2016,ut,57.03918269230768,6
3834,2016,ut,56.813091687440625,7
3835,2016,ut,56.59482431149097,8
3836,2016,ut,56.39438100961539,9
3837,2016,ut,56.22176222697054,10
3838,2016,ut,56.086968408713176,11
3839,2016,ut,56.0,12
3840,2017,ut,55.967774735873675,1
3841,2017,ut,55.984879510921154,2
3842,2017,ut,56.04281850961539,3
3843,2017,ut,56.13309591642925,4
3844,2017,ut,56.24721591583569,5
3845,2017,ut,56.37668269230768,6
3846,2017,ut,56.51300043031813,7
3847,2017,ut,56.647673314339976,8
3848,2017,ut,56.77220552884616,9
3849,2017,ut,56.878101258309584,10
3850,2017,ut,56.956864687203215,11
3851,2017,ut,57.0,12
3852,2018,ut,57.001530968067414,1
3853,2018,ut,56.96555971035137,2
3854,2018,ut,56.89870793269231,3
3855,2018,ut,56.80759734093068,4
3856,2018,ut,56.698849640906936,5
3857,2018,ut,56.57908653846154,6
3858,2018,ut,56.454929739434945,7
3859,2018,ut,56.333000949667614,8
3860,2018,ut,56.219921875000004,9
3861,2018,ut,56.12231422127255,10
3862,2018,ut,56.046799694325735,11
3863,2018,ut,56.0,12
3864,2019,ut,55.98674954000475,1
3865,2019,ut,56.00473349952516,2
3866,2019,ut,56.049849759615384,3
3867,2019,ut,56.11799620132955,4
3868,2019,ut,56.20507070572175,5
3869,2019,ut,56.30697115384616,6
3870,2019,ut,56.4195954267569,7
3871,2019,ut,56.53884140550808,8
3872,2019,ut,56.660606971153854,9
3873,2019,ut,56.78079000474834,10
3874,2019,ut,56.89528838734567,11
3875,2019,ut,57.0,12
3876,2020,ut,57.09082272376544,1
3877,2020,ut,57.16365443969611,2
3878,2020,ut,57.21439302884616,3
3879,2020,ut,57.238936372269706,4
3880,2020,ut,57.23318235102089,5
3881,2020,ut,57.19302884615385,6
3882,2020,ut,57.11437373872272,7
3883,2020,ut,56.993114909781575,8
3884,2020,ut,56.82515024038462,9
3885,2020,ut,56.60637761158594,10
3886,2020,ut,56.3326949044397,11
3887,2020,ut,56.0,12
3888,2012,vt,131.0,1
3889,2012,vt,131.0,2
3890,2012,vt,131.0,3
3891,2012,vt,131.0,4
3892,2012,vt,131.0,5
3893,2012,vt,131.0,6
3894,2012,vt,131.0,7
3895,2012,vt,131.0,8
3896,2012,vt,131.0,9
3897,2012,vt,131.0,10
3898,2012,vt,131.0,11
3899,2012,vt,131.0,12
3900,2013,vt,129.72176457640867,1
3901,2013,vt,128.55415578505855,2
3902,2013,vt,127.49279847756411,3
3903,2013,vt,126.53331750553971,4
3904,2013,vt,125.67133772059988,5
