,year,USstate,cost_of_living_index,month
2321,2015,tn,85.76154635424156,6
2322,2015,tn,86.9267064630335,7
2323,2015,tn,87.94399982069734,8
2324,2015,tn,88.76870114022948,9
2325,2015,tn,89.35608513462634,10
2326,2015,tn,89.66142651688438,11
2327,2015,tn,89.64,12
2328,2016,tn,89.26341421988917,1
2329,2016,tn,88.56861350414624,2
2330,2016,tn,87.60887610328503,3
2331,2016,tn,86.43748026781942,4
2332,2016,tn,85.10770424826327,5
2333,2016,tn,83.67282629513046,6
2334,2016,tn,82.18612465893484,7
2335,2016,tn,80.7008775901903,8
2336,2016,tn,79.27036333941068,9
2337,2016,tn,77.94786015710983,10
2338,2016,tn,76.78664629380165,11
2339,2016,tn,75.84,12
2340,2017,tn,75.14720658751334,1
2341,2017,tn,74.69157961332853,2
2342,2017,tn,74.442439695727,3
2343,2017,tn,74.36910745299018,4
2344,2017,tn,74.44090350339957,5
2345,2017,tn,74.62714846523657,6
2346,2017,tn,74.89716295678267,7
2347,2017,tn,75.2202675963193,8
2348,2017,tn,75.5657830021279,9
2349,2017,tn,75.9030297924899,10
2350,2017,tn,76.20132858568678,11
2351,2017,tn,76.43,12
2352,2018,tn,76.56436822635375,1
2353,2018,tn,76.60377174624338,2
2354,2018,tn,76.55355261380706,3
2355,2018,tn,76.41905288318283,4
2356,2018,tn,76.20561460850885,5
2357,2018,tn,75.91857984392324,6
2358,2018,tn,75.56329064356412,7
2359,2018,tn,75.1450890615696,8
2360,2018,tn,74.66931715207782,9
2361,2018,tn,74.14131696922686,10
2362,2018,tn,73.56643056715488,11
2363,2018,tn,72.95,12
2364,2019,tn,72.29924411818274,1
2365,2019,tn,71.62888895725344,2
2366,2019,tn,70.95553734904483,3
2367,2019,tn,70.29579212538964,4
2368,2019,tn,69.66625611812059,5
2369,2019,tn,69.08353215907046,6
2370,2019,tn,68.56422308007195,7
2371,2019,tn,68.12493171295786,8
2372,2019,tn,67.78226088956087,9
2373,2019,tn,67.55281344171372,10
2374,2019,tn,67.45319220124918,11
2375,2019,tn,67.5,12
2376,2020,tn,67.70270043980412,1
2377,2020,tn,68.04220020252058,2
2378,2020,tn,68.49226674001365,3
2379,2020,tn,69.02666750414754,4
2380,2020,tn,69.61916994678654,5
2381,2020,tn,70.24354151979492,6
2382,2020,tn,70.87354967503688,7
2383,2020,tn,71.48296186437672,8
2384,2020,tn,72.04554553967871,9
2385,2020,tn,72.53506815280707,10
2386,2020,tn,72.92529715562608,11
2387,2020,tn,73.19,12
2388,2021,tn,73.31169602074887,1
2389,2021,tn,73.30791208451602,2
2390,2021,tn,73.20492694090059,3
2391,2021,tn,73.02901933950167,4
2392,2021,tn,72.8064680299184,5
2393,2021,tn,72.56355176174992,6
2394,2021,tn,72.3265492845953,7
2395,2021,tn,72.12173934805372,8
2396,2021,tn,71.97540070172428,9
2397,2021,tn,71.9138120952061,10
2398,2021,tn,71.9632522780983,11
2399,2021,tn,72.15,12
2400,2012,va,72.49374988464331,1
2401,2012,va,72.98786005229199,2
2402,2012,va,73.61910449734285,3
2403,2012,va,74.37425721419268,4
2404,2012,va,75.24009219723823,5
2405,2012,va,76.2033834408763,6
2406,2012,va,77.2509049395036,7
2407,2012,va,78.36943068751695,8
2408,2012,va,79.54573467931316,9
2409,2012,va,80.76659090928894,10
2410,2012,va,82.01877337184108,11
2411,2012,va,83.28905606136635,12
2412,2013,va,84.56421297226154,1
2413,2013,va,85.83101809892342,2
2414,2013,va,87.07624543574876,3
2415,2013,va,88.28666897713431,4
2416,2013,va,89.44906271747688,5
2417,2013,va,90.55020065117324,6
2418,2013,va,91.57685677262015,7
2419,2013,va,92.51580507621436,8
2420,2013,va,93.35381955635269,9
2421,2013,va,94.07767420743187,10
2422,2013,va,94.67414302384874,11
2423,2013,va,95.13,12
2424,2014,va,95.43684650636257,1
2425,2014,va,95.60559341773396,2
2426,2014,va,95.65197898499169,3
2427,2014,va,95.59174145901338,4
2428,2014,va,95.44061909067659,5
2429,2014,va,95.21435013085899,6
2430,2014,va,94.92867283043809,7
2431,2014,va,94.59932544029148,8
2432,2014,va,94.2420462112968,9
2433,2014,va,93.87257339433158,10
2434,2014,va,93.50664524027346,11
2435,2014,va,93.16,12
2436,2015,va,92.84430008659287,1
2437,2015,va,92.55490456195,2
2438,2015,va,92.28309665017345,3
2439,2015,va,92.02015957536516,4
2440,2015,va,91.7573765616272,5
2441,2015,va,91.48603083306162,6
2442,2015,va,91.19740561377034,7
2443,2015,va,90.88278412785547,8
2444,2015,va,90.533449599419,9
2445,2015,va,90.14068525256288,10
2446,2015,va,89.6957743113892,11
2447,2015,va,89.19,12
2448,2016,va,88.61921124911777,1
2449,2016,va,87.9975198159475,2
2450,2016,va,87.34360316431459,3
2451,2016,va,86.67613875804447,4
2452,2016,va,86.01380406096266,5
2453,2016,va,85.37527653689456,6
2454,2016,va,84.77923364966567,7
2455,2016,va,84.24435286310143,8
2456,2016,va,83.7893116410273,9
2457,2016,va,83.43278744726868,10
2458,2016,va,83.1934577456511,11
2459,2016,va,83.09,12
2460,2017,va,83.13546371323221,1
2461,2017,va,83.32038654463032,2
2462,2017,va,83.62967819256824,3
2463,2017,va,84.04824835541986,4
2464,2017,va,84.56100673155916,5
2465,2017,va,85.1528630193601,6
2466,2017,va,85.80872691719657,7
2467,2017,va,86.51350812344253,8
2468,2017,va,87.25211633647193,9
2469,2017,va,88.00946125465865,10
2470,2017,va,88.77045257637668,11
2471,2017,va,89.52,12
2472,2018,va,90.2413181572125,1
2473,2018,va,90.91084141293857,2
2474,2018,va,91.50330906541251,3
2475,2018,va,91.99346041286866,4
2476,2018,va,92.35603475354137,5
2477,2018,va,92.56577138566502,6
2478,2018,va,92.59740960747395,7
2479,2018,va,92.42568871720252,8
2480,2018,va,92.02534801308506,9
2481,2018,va,91.3711267933559,10
2482,2018,va,90.43776435624942,11
2483,2018,va,89.2,12
2484,2019,va,87.64652638939911,1
2485,2019,va,85.82184965546719,2
2486,2019,va,83.78442929578175,3
2487,2019,va,81.59272480792032,4
2488,2019,va,79.30519568946046,5
2489,2019,va,76.98030143797973,6
2490,2019,va,74.6765015510557,7
2491,2019,va,72.45225552626592,8
2492,2019,va,70.36602286118789,9
2493,2019,va,68.47626305339918,10
2494,2019,va,66.84143560047737,11
2495,2019,va,65.52,12
2496,2020,va,64.55410406296869,1
2497,2020,va,63.92064885408149,2
2498,2020,va,63.58022375146052,3
2499,2020,va,63.49341813322785,4
2500,2020,va,63.62082137750563,5
2501,2020,va,63.92302286241597,6
2502,2020,va,64.36061196608097,7
2503,2020,va,64.89417806662276,8
2504,2020,va,65.48431054216344,9
2505,2020,va,66.09159877082512,10
2506,2020,va,66.67663213072994,11
2507,2020,va,67.2,12
2508,2021,va,67.63038490502237,1
2509,2021,va,67.96884196524384,2
2510,2021,va,68.22451944837623,3
2511,2021,va,68.40656562213125,4
2512,2021,va,68.52412875422073,5
2513,2021,va,68.58635711235638,6
2514,2021,va,68.60239896425006,7
2515,2021,va,68.58140257761349,8
2516,2021,va,68.5325162201584,9
2517,2021,va,68.46488815959663,10
2518,2021,va,68.38766666363989,11
2519,2021,va,68.31,12
2520,2012,ar,68.23948852345765,1
2521,2012,ar,68.17754093706927,2
2522,2012,ar,68.12401803096027,3
2523,2012,ar,68.07878059525599,4
2524,2012,ar,68.04168942008181,5
2525,2012,ar,68.01260529556313,6
2526,2012,ar,67.99138901182532,7
2527,2012,ar,67.97790135899372,8
2528,2012,ar,67.97200312719376,9
2529,2012,ar,67.9735551065508,10
2530,2012,ar,67.98241808719018,11
2531,2012,ar,67.99845285923735,12
2532,2013,ar,68.02152021281762,1
2533,2013,ar,68.05148093805641,2
2534,2013,ar,68.08819582507905,3
2535,2013,ar,68.13152566401097,4
2536,2013,ar,68.18133124497751,5
2537,2013,ar,68.23747335810408,6
2538,2013,ar,68.29981279351603,7
2539,2013,ar,68.36821034133871,8
2540,2013,ar,68.44252679169757,9
2541,2013,ar,68.52262293471793,10
2542,2013,ar,68.6083595605252,11
2543,2013,ar,68.69959745924473,12
2544,2014,ar,68.7961974210019,1
2545,2014,ar,68.8980202359221,2
2546,2014,ar,69.00492669413072,3
2547,2014,ar,69.1167775857531,4
2548,2014,ar,69.23343370091465,5
2549,2014,ar,69.35475582974071,6
2550,2014,ar,69.48060476235666,7
2551,2014,ar,69.61084128888795,8
2552,2014,ar,69.74532619945987,9
2553,2014,ar,69.88392028419784,10
2554,2014,ar,70.02648433322724,11
2555,2014,ar,70.17287913667342,12
2556,2015,ar,70.32296548466176,1
2557,2015,ar,70.47660416731767,2
2558,2015,ar,70.63365597476648,3
2559,2015,ar,70.79398169713363,4
2560,2015,ar,70.9574421245444,5
2561,2015,ar,71.12389804712427,6
2562,2015,ar,71.29321025499857,7
2563,2015,ar,71.46523953829266,8
2564,2015,ar,71.63984668713195,9
2565,2015,ar,71.8168924916418,10
2566,2015,ar,71.9962377419476,11
2567,2015,ar,72.17774322817466,12
2568,2016,ar,72.36126974044848,1
2569,2016,ar,72.54667806889434,2
2570,2016,ar,72.73382900363765,3
2571,2016,ar,72.92258333480379,4
2572,2016,ar,73.11280185251813,5
2573,2016,ar,73.30434534690605,6
2574,2016,ar,73.4970746080929,7
2575,2016,ar,73.69085042620412,8
2576,2016,ar,73.88553359136505,9
2577,2016,ar,74.08098489370103,10
2578,2016,ar,74.27706512333748,11
2579,2016,ar,74.47363507039978,12
2580,2017,ar,74.6705555250133,1
2581,2017,ar,74.86768727730342,2
2582,2017,ar,75.06489111739549,3
2583,2017,ar,75.26202783541491,4
2584,2017,ar,75.45895822148705,5
2585,2017,ar,75.6555430657373,6
2586,2017,ar,75.85164315829103,7
2587,2017,ar,76.04711928927361,8
2588,2017,ar,76.24183224881043,9
2589,2017,ar,76.43564282702683,10
2590,2017,ar,76.62841181404823,11
2591,2017,ar,76.82,12
2592,2018,ar,77.00790921473342,1
2593,2018,ar,77.1802054470034,2
2594,2018,ar,77.32259572529082,3
2595,2018,ar,77.4207870780765,4
2596,2018,ar,77.46048653384123,5
2597,2018,ar,77.42740112106596,6
2598,2018,ar,77.30723786823145,7
2599,2018,ar,77.08570380381856,8
2600,2018,ar,76.74850595630814,9
2601,2018,ar,76.28135135418101,10
2602,2018,ar,75.669947025918,11
2603,2018,ar,74.9,12
2604,2019,ar,73.96451958289454,1
2605,2019,ar,72.88572419301617,2
2606,2019,ar,71.69313452676617,3
2607,2019,ar,70.41627128054574,4
2608,2019,ar,69.0846551507562,5
2609,2019,ar,67.72780683379881,6
2610,2019,ar,66.3752470260748,7
2611,2019,ar,65.05649642398546,8
2612,2019,ar,63.801075723932065,9
2613,2019,ar,62.63850562231582,10
2614,2019,ar,61.598306815538045,11
2615,2019,ar,60.71,12
2616,2020,ar,59.99565018516987,1
2617,2020,ar,59.447499632783725,2
2618,2020,ar,59.05033491764457,3
2619,2020,ar,58.788942614555346,4
2620,2020,ar,58.64810929831909,5
2621,2020,ar,58.61262154373882,6
2622,2020,ar,58.66726592561747,7
2623,2020,ar,58.796829018758096,8
2624,2020,ar,58.98609739796367,9
2625,2020,ar,59.21985763803716,10
2626,2020,ar,59.482896313781616,11
2627,2020,ar,59.76,12
2628,2021,ar,60.03841208383334,1
2629,2021,ar,60.31520320177483,2
2630,2021,ar,60.58990080265563,3
2631,2021,ar,60.86203233530696,4
2632,2021,ar,61.13112524856,5
2633,2021,ar,61.396706991245956,6
2634,2021,ar,61.65830501219602,7
2635,2021,ar,61.91544676024141,8
2636,2021,ar,62.16765968421331,9
2637,2021,ar,62.414471232942894,10
2638,2021,ar,62.65540885526139,11
2639,2021,ar,62.89,12
2640,2012,sd,63.11786537022037,1
2641,2012,sd,63.33899868590607,2
2642,2012,sd,63.55348692127111,3
2643,2012,sd,63.76141705052953,4
2644,2012,sd,63.96287604789535,5
2645,2012,sd,64.15795088758261,6
2646,2012,sd,64.34672854380533,7
2647,2012,sd,64.52929599077754,8
2648,2012,sd,64.70574020271326,9
2649,2012,sd,64.87614815382652,10
2650,2012,sd,65.04060681833134,11
2651,2012,sd,65.19920317044178,12
2652,2013,sd,65.35202418437181,1
2653,2013,sd,65.49915683433552,2
2654,2013,sd,65.64068809454692,3
2655,2013,sd,65.77670493922,4
2656,2013,sd,65.9072943425688,5
2657,2013,sd,66.0325432788074,6
2658,2013,sd,66.15253872214973,7
2659,2013,sd,66.26736764680992,8
2660,2013,sd,66.37711702700193,9
2661,2013,sd,66.48187383693981,10
2662,2013,sd,66.58172505083758,11
2663,2013,sd,66.67675764290928,12
2664,2014,sd,66.76705858736895,1
2665,2014,sd,66.85271485843057,2
2666,2014,sd,66.9338134303082,3
2667,2014,sd,67.01044127721588,4
2668,2014,sd,67.08268537336761,5
2669,2014,sd,67.15063269297742,6
2670,2014,sd,67.21437021025935,7
2671,2014,sd,67.27398489942742,8
2672,2014,sd,67.32956373469564,9
2673,2014,sd,67.38119369027808,10
2674,2014,sd,67.42896174038871,11
2675,2014,sd,67.47295485924161,12
2676,2015,sd,67.51326002105081,1
2677,2015,sd,67.54996420003029,2
2678,2015,sd,67.5831543703941,3
2679,2015,sd,67.61291750635627,4
2680,2015,sd,67.63934058213083,5
2681,2015,sd,67.66251057193179,6
2682,2015,sd,67.68251444997321,7
2683,2015,sd,67.69943919046906,8
2684,2015,sd,67.71337176763345,9
2685,2015,sd,67.72439915568033,10
2686,2015,sd,67.7326083288238,11
2687,2015,sd,67.73808626127781,12
2688,2016,sd,67.74091992725641,1
2689,2016,sd,67.74119630097368,2
2690,2016,sd,67.73900235664358,3
2691,2016,sd,67.73442506848018,4
2692,2016,sd,67.72755141069749,5
2693,2016,sd,67.71846835750955,6
2694,2016,sd,67.70726288313035,7
2695,2016,sd,67.69402196177396,8
2696,2016,sd,67.6788325676544,9
2697,2016,sd,67.66178167498569,10
2698,2016,sd,67.64295625798182,11
2699,2016,sd,67.62244329085688,12
2700,2017,sd,67.60032974782489,1
2701,2017,sd,67.57670260309982,2
2702,2017,sd,67.55164883089576,3
2703,2017,sd,67.5252554054267,4
2704,2017,sd,67.49760930090669,5
2705,2017,sd,67.46879749154974,6
2706,2017,sd,67.43890695156989,7
2707,2017,sd,67.40802465518114,8
2708,2017,sd,67.37623757659756,9
2709,2017,sd,67.34363269003313,10
2710,2017,sd,67.31029696970192,11
2711,2017,sd,67.27631738981793,12
2712,2018,sd,67.24178092459522,1
2713,2018,sd,67.20677454824778,2
2714,2018,sd,67.17138523498964,3
2715,2018,sd,67.13569995903484,4
2716,2018,sd,67.09980569459744,5
2717,2018,sd,67.0637894158914,6
2718,2018,sd,67.0277380971308,7
2719,2018,sd,66.99173871252962,8
2720,2018,sd,66.95587823630194,9
2721,2018,sd,66.92024364266176,10
2722,2018,sd,66.88492190582309,11
2723,2018,sd,66.85,12
2724,2019,sd,66.81555773421029,1
2725,2019,sd,66.78164625668724,2
2726,2019,sd,66.74830955046775,3
2727,2019,sd,66.71559159858889,4
2728,2019,sd,66.68353638408767,5
2729,2019,sd,66.65218789000109,6
2730,2019,sd,66.62159009936616,7
2731,2019,sd,66.5917869952199,8
2732,2019,sd,66.56282256059937,9
2733,2019,sd,66.53474077854152,10
2734,2019,sd,66.50758563208336,11
2735,2019,sd,66.48140110426192,12
2736,2020,sd,66.45623117811424,1
2737,2020,sd,66.4321198366773,2
2738,2020,sd,66.40911106298813,3
2739,2020,sd,66.38724884008371,4
2740,2020,sd,66.36657715100111,5
2741,2020,sd,66.34713997877726,6
2742,2020,sd,66.32898130644926,7
2743,2020,sd,66.31214511705409,8
2744,2020,sd,66.29667539362875,9
2745,2020,sd,66.28261611921025,10
2746,2020,sd,66.2700112768356,11
2747,2020,sd,66.25890484954185,12
2748,2021,sd,66.24934082036599,1
2749,2021,sd,66.24136317234502,2
2750,2021,sd,66.23501588851596,3
2751,2021,sd,66.23034295191583,4
2752,2021,sd,66.22738834558164,5
2753,2021,sd,66.2261960525504,6
2754,2021,sd,66.22681005585915,7
2755,2021,sd,66.22927433854484,8
2756,2021,sd,66.23363288364455,9
2757,2021,sd,66.23992967419524,10
2758,2021,sd,66.24820869323396,11
2759,2021,sd,66.2585139237977,12
2760,2012,id,66.27088934892348,1
2761,2012,id,66.28537895164831,2
2762,2012,id,66.3020267150092,3
2763,2012,id,66.3208766220432,4
2764,2012,id,66.34197265578726,5
2765,2012,id,66.36535879927844,6
2766,2012,id,66.39107903555373,7
2767,2012,id,66.41917734765015,8
2768,2012,id,66.44969771860471,9
2769,2012,id,66.48268413145443,10
2770,2012,id,66.51818056923632,11
2771,2012,id,66.55623101498738,12
2772,2013,id,66.59687945174463,1
2773,2013,id,66.6401698625451,2
2774,2013,id,66.68614623042578,3
2775,2013,id,66.7348525384237,4
2776,2013,id,66.78633276957585,5
2777,2013,id,66.84063090691927,6
2778,2013,id,66.89779093349094,7
2779,2013,id,66.95785683232792,8
2780,2013,id,67.02087258646716,9
2781,2013,id,67.08688217894573,10
2782,2013,id,67.15592959280062,11
2783,2013,id,67.22805881106883,12
2784,2014,id,67.30331381678741,1
2785,2014,id,67.38173859299333,2
2786,2014,id,67.46337712272363,3
2787,2014,id,67.54827338901529,4
2788,2014,id,67.63647137490537,5
2789,2014,id,67.72801506343085,6
2790,2014,id,67.82294843762872,7
2791,2014,id,67.9213154805361,8
2792,2014,id,68.02316017518986,9
2793,2014,id,68.12852650462709,10
2794,2014,id,68.2374584518848,11
2795,2014,id,68.35,12
2796,2015,id,68.46554810812674,1
2797,2015,id,68.58091163988729,2
2798,2015,id,68.69225243502096,3
2799,2015,id,68.79573233326704,4
2800,2015,id,68.88751317436484,5
2801,2015,id,68.96375679805371,6
2802,2015,id,69.02062504407293,7
2803,2015,id,69.05427975216179,8
2804,2015,id,69.06088276205963,9
2805,2015,id,69.03659591350574,10
2806,2015,id,68.97758104623942,11
2807,2015,id,68.88,12
2808,2016,id,68.74169645761107,1
2809,2016,id,68.56724147423346,2
2810,2016,id,68.36288794811225,3
2811,2016,id,68.13488877749249,4
2812,2016,id,67.88949686061933,5
2813,2016,id,67.63296509573789,6
2814,2016,id,67.3715463810932,7
2815,2016,id,67.11149361493041,8
2816,2016,id,66.85905969549461,9
2817,2016,id,66.62049752103086,10
2818,2016,id,66.40205998978428,11
2819,2016,id,66.21,12
2820,2017,id,66.04883504291041,1
2821,2017,id,65.9161409816974,2
2822,2017,id,65.80775827253015,3
2823,2017,id,65.71952737157781,4
2824,2017,id,65.6472887350096,5
2825,2017,id,65.58688281899474,6
2826,2017,id,65.53415007970237,7
2827,2017,id,65.48493097330173,8
2828,2017,id,65.43506595596197,9
2829,2017,id,65.38039548385231,10
2830,2017,id,65.31676001314192,11
2831,2017,id,65.24,12
2832,2018,id,65.1464587411176,1
2833,2018,id,65.03449089527322,2
2834,2018,id,64.90295396176725,3
2835,2018,id,64.7507054399,4
2836,2018,id,64.57660282897184,5
2837,2018,id,64.37950362828317,6
2838,2018,id,64.1582653371343,7
2839,2018,id,63.911745454825635,8
2840,2018,id,63.63880148065751,9
2841,2018,id,63.33829091393028,10
2842,2018,id,63.00907125394431,11
2843,2018,id,62.65,12
2844,2019,id,62.26181726113767,1
2845,2019,id,61.852793585357816,2
2846,2019,id,61.43308213040092,3
2847,2019,id,61.012836054007415,4
2848,2019,id,60.602208513917816,5
2849,2019,id,60.2113526678726,6
2850,2019,id,59.850421673612246,7
2851,2019,id,59.52956868887723,8
2852,2019,id,59.258946871408014,9
2853,2019,id,59.04870937894506,10
2854,2019,id,58.909009369228905,11
2855,2019,id,58.85,12
2856,2020,id,58.87753957544278,1
2857,2020,id,58.98030698551769,2
2858,2020,id,59.142686266629134,3
2859,2020,id,59.34906145518145,4
2860,2020,id,59.58381658757906,5
2861,2020,id,59.83133570022638,6
2862,2020,id,60.07600282952779,7
2863,2020,id,60.302202011887694,8
2864,2020,id,60.49431728371047,9
2865,2020,id,60.63673268140051,10
2866,2020,id,60.71383224136222,11
2867,2020,id,60.71,12
2868,2021,id,60.61808809449856,1
2869,2021,id,60.46482106516398,2
2870,2021,id,60.28539155308263,3
2871,2021,id,60.1149921993409,4
2872,2021,id,59.98881564502516,5
2873,2021,id,59.94205453122184,6
2874,2021,id,60.00990149901731,7
2875,2021,id,60.22754918949795,8
2876,2021,id,60.63019024375015,9
2877,2021,id,61.253017302860286,10
2878,2021,id,62.13122300791478,11
2879,2021,id,63.3,12
2880,2012,il,64.77869022248886,1
2881,2012,il,66.52323282790044,2
2882,2012,il,68.47371627104039,3
2883,2012,il,70.57022900671426,4
2884,2012,il,72.75285948972767,5
2885,2012,il,74.96169617488623,6
2886,2012,il,77.13682751699555,7
2887,2012,il,79.21834197086127,8
2888,2012,il,81.14632799128897,9
2889,2012,il,82.86087403308423,10
2890,2012,il,84.3020685510527,11
2891,2012,il,85.41,12
2892,2013,il,86.14237670999039,1
2893,2013,il,86.52738651212304,2
2894,2013,il,86.61083711275583,3
2895,2013,il,86.43853621824654,4
2896,2013,il,86.05629153495305,5
2897,2013,il,85.50991076923322,6
2898,2013,il,84.84520162744485,7
2899,2013,il,84.10797181594583,8
2900,2013,il,83.344029041094,9
2901,2013,il,82.59918100924718,10
2902,2013,il,81.91923542676322,11
2903,2013,il,81.35,12
2904,2014,il,80.92639205791988,1
2905,2014,il,80.63976741990356,2
2906,2014,il,80.4705915279363,3
2907,2014,il,80.39932982400325,4
2908,2014,il,80.40644775008971,5
2909,2014,il,80.47241074818089,6
2910,2014,il,80.57768426026202,7
2911,2014,il,80.70273372831832,8
2912,2014,il,80.82802459433506,9
2913,2014,il,80.9340223002974,10
2914,2014,il,81.00119228819064,11
2915,2014,il,81.01,12
2916,2015,il,80.94681200277446,1
2917,2015,il,80.82159936381817,2
2918,2015,il,80.65023427549902,3
2919,2015,il,80.44858893018487,4
2920,2015,il,80.23253552024363,5
2921,2015,il,80.01794623804325,6
2922,2015,il,79.82069327595154,7
2923,2015,il,79.65664882633645,8
2924,2015,il,79.54168508156586,9
2925,2015,il,79.49167423400765,10
2926,2015,il,79.52248847602974,11
2927,2015,il,79.65,12
2928,2016,il,79.88466432913037,1
2929,2016,il,80.21527031000892,2
2930,2016,il,80.6251901200677,3
2931,2016,il,81.09779593673878,4
2932,2016,il,81.61645993745424,5
2933,2016,il,82.16455429964618,6
2934,2016,il,82.72545120074665,7
2935,2016,il,83.28252281818777,8
2936,2016,il,83.8191413294016,9
2937,2016,il,84.31867891182016,10
2938,2016,il,84.76450774287561,11
2939,2016,il,85.14,12
2940,2017,il,85.4322332270003,1
2941,2017,il,85.64310643318319,2
2942,2017,il,85.77822399423026,3
2943,2017,il,85.84319028582303,4
2944,2017,il,85.8436096836431,5
2945,2017,il,85.78508656337205,6
2946,2017,il,85.67322530069144,7
2947,2017,il,85.51363027128284,8
2948,2017,il,85.31190585082784,9
2949,2017,il,85.07365641500796,10
2950,2017,il,84.80448633950482,11
2951,2017,il,84.51,12
2952,2018,il,84.19529165175726,1
2953,2018,il,83.86341506836938,2
2954,2018,il,83.51691390301131,3
2955,2018,il,83.158331808858,4
2956,2018,il,82.79021243908446,5
2957,2018,il,82.41509944686561,6
2958,2018,il,82.03553648537647,7
2959,2018,il,81.65406720779198,8
2960,2018,il,81.27323526728713,9
2961,2018,il,80.89558431703685,10
2962,2018,il,80.52365801021615,11
2963,2018,il,80.16,12
2964,2019,il,79.80737562893356,1
2965,2019,il,79.46943699704298,2
2966,2019,il,79.15005789372455,3
2967,2019,il,78.8531121083746,4
2968,2019,il,78.58247343038947,5
2969,2019,il,78.34201564916549,6
2970,2019,il,78.13561255409897,7
2971,2019,il,77.96713793458629,8
2972,2019,il,77.84046558002372,9
2973,2019,il,77.75946927980756,10
2974,2019,il,77.72802282333423,11
2975,2019,il,77.75,12
2976,2020,il,77.82730073991584,1
2977,2020,il,77.95392953605129,2
2978,2020,il,78.12191702209053,3
2979,2020,il,78.32329383171766,4
2980,2020,il,78.5500905986169,5
2981,2020,il,78.7943379564724,6
2982,2020,il,79.04806653896831,7
2983,2020,il,79.30330697978883,8
2984,2020,il,79.5520899126181,9
2985,2020,il,79.78644597114027,10
2986,2020,il,79.99840578903952,11
2987,2020,il,80.18,12
2988,2021,il,80.32516330955119,1
2989,2021,il,80.43544671060367,2
2990,2021,il,80.51430526791341,3
2991,2021,il,80.56519404623624,4
2992,2021,il,80.59156811032811,5
2993,2021,il,80.5968825249449,6
2994,2021,il,80.58459235484254,7
2995,2021,il,80.55815266477694,8
2996,2021,il,80.52101851950397,9
2997,2021,il,80.47664498377954,10
2998,2021,il,80.42848712235958,11
2999,2021,il,80.38,12
3000,2012,nc,80.33402303481702,1
3001,2012,nc,80.29093305836814,2
3002,2012,nc,80.25049125557132,3
3003,2012,nc,80.21245881134436,4
3004,2012,nc,80.17659691060517,5
3005,2012,nc,80.14266673827157,6
3006,2012,nc,80.1104294792615,7
3007,2012,nc,80.07964631849276,8
3008,2012,nc,80.05007844088328,9
3009,2012,nc,80.02148703135087,10
3010,2012,nc,79.99363327481345,11
3011,2012,nc,79.96627835618885,12
3012,2013,nc,79.93918346039499,1
3013,2013,nc,79.91210977234968,2
3014,2013,nc,79.88481847697085,3
3015,2013,nc,79.8570707591763,4
3016,2013,nc,79.82862780388398,5
3017,2013,nc,79.79925079601169,6
3018,2013,nc,79.76870092047736,7
3019,2013,nc,79.7367393621988,8
3020,2013,nc,79.70312730609392,9
3021,2013,nc,79.66762593708057,10
3022,2013,nc,79.62999644007665,11
3023,2013,nc,79.59,12
3024,2014,nc,79.54839404455235,1
3025,2014,nc,79.5099209725708,2
3026,2014,nc,79.4803194256763,3
3027,2014,nc,79.4653280454898,4
3028,2014,nc,79.47068547363223,5
3029,2014,nc,79.5021303517246,6
3030,2014,nc,79.56540132138781,7
3031,2014,nc,79.66623702424282,8
3032,2014,nc,79.8103761019106,9
3033,2014,nc,80.00355719601208,10
3034,2014,nc,80.25151894816824,11
3035,2014,nc,80.56,12
3036,2015,nc,80.93104041468693,1
3037,2015,nc,81.35188594164312,2
3038,2015,nc,81.8060837518412,3
3039,2015,nc,82.27718101625385,4
3040,2015,nc,82.74872490585375,5
3041,2015,nc,83.20426259161356,6
3042,2015,nc,83.62734124450593,7
3043,2015,nc,84.00150803550356,8
3044,2015,nc,84.31031013557913,9
3045,2015,nc,84.53729471570527,10
3046,2015,nc,84.66600894685467,11
3047,2015,nc,84.68,12
3048,2016,nc,84.56899522262582,1
3049,2016,nc,84.34744266826416,2
3050,2016,nc,84.03597056695897,3
3051,2016,nc,83.65520714875412,4
3052,2016,nc,83.22578064369358,5
3053,2016,nc,82.76831928182128,6
3054,2016,nc,82.30345129318111,7
3055,2016,nc,81.85180490781704,8
3056,2016,nc,81.43400835577299,9
3057,2016,nc,81.07068986709281,10
3058,2016,nc,80.7824776718205,11
3059,2016,nc,80.59,12
3060,2017,nc,80.50735369480981,1
3061,2017,nc,80.52251005196696,2
3062,2017,nc,80.61690898032307,3
3063,2017,nc,80.77199038872975,4
3064,2017,nc,80.96919418603866,5
3065,2017,nc,81.18996028110142,6
3066,2017,nc,81.41572858276965,7
3067,2017,nc,81.627938999895,8
3068,2017,nc,81.80803144132908,9
3069,2017,nc,81.93744581592351,10
3070,2017,nc,81.99762203252993,11
3071,2017,nc,81.97,12
3072,2018,nc,81.84141638702381,1
3073,2018,nc,81.6202949016458,2
3074,2018,nc,81.32045601174885,3
3075,2018,nc,80.95572018521578,4
3076,2018,nc,80.53990788992955,5
3077,2018,nc,80.08683959377305,6
3078,2018,nc,79.61033576462914,7
3079,2018,nc,79.12421687038074,8
3080,2018,nc,78.64230337891074,9
3081,2018,nc,78.178415758102,10
3082,2018,nc,77.74637447583746,11
3083,2018,nc,77.36,12
3084,2019,nc,77.02982219227998,1
3085,2019,nc,76.75320848959788,2
